School,Sport,Race,%N,2017-18,4-Class,GSR
Austin Peay State University,Men's Other,,,,,
Austin Peay State University,Men's Other,Two or More,-,-,-,
Austin Peay State University,Men's Other,,,,,
Austin Peay State University,Men's Other,Unknown,-,-,-,
Austin Peay State University,Men's Other,,,,,
Austin Peay State University,Men's Other,White,80-a,69-c,82-c,
Austin Peay State University,Men's Other,,,,,
Austin Peay State University,Men's Other,Total,83-b,63-d,86-c,
Austin Peay State University,Men's CC/Track,,2017-18 4,-Class,GSR,
Austin Peay State University,Men's CC/Track,,,,,
Austin Peay State University,Men's CC/Track,Am. Ind./AN,-,-,-,
Austin Peay State University,Men's CC/Track,,,,,
Austin Peay State University,Men's CC/Track,Asian,-,-,-,
Austin Peay State University,Men's CC/Track,,,,,
Austin Peay State University,Men's CC/Track,Black,-,0-a,0-a,
Austin Peay State University,Men's CC/Track,,,,,
Austin Peay State University,Men's CC/Track,Hispanic,-,-,-,
Austin Peay State University,Men's CC/Track,,,,,
Austin Peay State University,Men's CC/Track,Nat. Haw./PI,-,-,-,
Austin Peay State University,Men's CC/Track,,,,,
Austin Peay State University,Men's CC/Track,US N-R,-,-,100-a,
Austin Peay State University,Men's CC/Track,,,,,
Austin Peay State University,Men's CC/Track,Two or More,-,-,-,
Austin Peay State University,Men's CC/Track,,,,,
Austin Peay State University,Men's CC/Track,Unknown,-,-,-,
Austin Peay State University,Men's CC/Track,,,,,
Austin Peay State University,Men's CC/Track,White,100-a,60-a,75-a,
Austin Peay State University,Men's CC/Track,,,,,
Austin Peay State University,Men's CC/Track,Total,100-a,50-b,67-b,
Austin Peay State University,Women's Basketball,Am. Ind./AN,-,-,-,
Austin Peay State University,Women's Basketball,,,,,
Austin Peay State University,Women's Basketball,Asian,-,-,-,
Austin Peay State University,Women's Basketball,,,,,
Austin Peay State University,Women's Basketball,Black,100-a,70-b,92-c,
Austin Peay State University,Women's Basketball,,,,,
Austin Peay State University,Women's Basketball,Hispanic,-,100-a,100-a,
Austin Peay State University,Women's Basketball,,,,,
Austin Peay State University,Women's Basketball,Nat. Haw./PI,-,-,-,
Austin Peay State University,Women's Basketball,,,,,
Austin Peay State University,Women's Basketball,US N-R,-,-,100-a,
Austin Peay State University,Women's Basketball,,,,,
Austin Peay State University,Women's Basketball,Two or More,-,-,100-a,
Austin Peay State University,Women's Basketball,,,,,
Austin Peay State University,Women's Basketball,Unknown,-,-,-,
Austin Peay State University,Women's Basketball,,,,,
Austin Peay State University,Women's Basketball,White,-,100-a,100-a,
Austin Peay State University,Women's Basketball,,,,,
Austin Peay State University,Women's Basketball,Total,100-a,77-c,94-d,
Austin Peay State University,Women's CC/Track,,%-N,,,
Austin Peay State University,Women's CC/Track,,,,,
Austin Peay State University,Women's CC/Track,,2017-18,4-Class,GSR,
Austin Peay State University,Women's CC/Track,,,,,
Austin Peay State University,Women's CC/Track,Am. Ind./AN,-,-,-,
Austin Peay State University,Women's CC/Track,,,,,
Austin Peay State University,Women's CC/Track,Asian,-,-,-,
Austin Peay State University,Women's CC/Track,,,,,
Austin Peay State University,Women's CC/Track,Black,80-a,85-c,80-c,
Austin Peay State University,Women's CC/Track,,,,,
Austin Peay State University,Women's CC/Track,Hispanic,-,-,-,
Austin Peay State University,Women's CC/Track,,,,,
Austin Peay State University,Women's CC/Track,Nat. Haw./PI,-,-,-,
Austin Peay State University,Women's CC/Track,,,,,
Austin Peay State University,Women's CC/Track,US N-R,-,-,100-a,
Austin Peay State University,Women's CC/Track,,,,,
Austin Peay State University,Women's CC/Track,Two or More,-,100-a,100-a,
Austin Peay State University,Women's CC/Track,,,,,
Austin Peay State University,Women's CC/Track,Unknown,-,33-a,100-a,
Austin Peay State University,Women's CC/Track,,,,,
Austin Peay State University,Women's CC/Track,White,-,75-a,75-a,
Austin Peay State University,Women's CC/Track,,,,,
Austin Peay State University,Women's CC/Track,Total,80-a,77-e,83-e,
Austin Peay State University,Women's Other,,2017-18,4-Class,GSR,
Austin Peay State University,Women's Other,,,,,
Austin Peay State University,Women's Other,Am. Ind./AN,-,-,-,
Austin Peay State University,Women's Other,,,,,
Austin Peay State University,Women's Other,Asian,-,100-a,100-a,
Austin Peay State University,Women's Other,,,,,
Austin Peay State University,Women's Other,Black,-,100-a,100-a,
Austin Peay State University,Women's Other,,,,,
Austin Peay State University,Women's Other,Hispanic,100-a,100-a,100-a,
Austin Peay State University,Women's Other,,,,,
Austin Peay State University,Women's Other,Nat. Haw./PI,-,-,-,
Austin Peay State University,Women's Other,,,,,
Austin Peay State University,Women's Other,US N-R,67-a,89-b,91-c,
Austin Peay State University,Women's Other,,,,,
Austin Peay State University,Women's Other,Two or More,-,100-a,100-a,
Austin Peay State University,Women's Other,,,,,
Austin Peay State University,Women's Other,Unknown,-,33-a,50-a,
Austin Peay State University,Women's Other,,,,,
Austin Peay State University,Women's Other,White,89-d,77-e,98-e,
Austin Peay State University,Women's Other,,,,,
Austin Peay State University,Women's Other,Total,86-e,78-e,96-e,
Ball State University,Baseball,,2017-18 4,-Class,GSR,
Ball State University,Baseball,,,,,
Ball State University,Baseball,Am. Ind./AN,-,-,-,
Ball State University,Baseball,,,,,
Ball State University,Baseball,Asian,-,-,-,
Ball State University,Baseball,,,,,
Ball State University,Baseball,Black,-,0-a,-,
Ball State University,Baseball,,,,,
Ball State University,Baseball,Hispanic,100-a,100-a,100-a,
Ball State University,Baseball,,,,,
Ball State University,Baseball,Nat. Haw./PI,-,-,-,
Ball State University,Baseball,,,,,
Ball State University,Baseball,US N-R,-,-,-,
Ball State University,Baseball,,,,,
Ball State University,Baseball,Two or More,-,100-a,100-a,
Ball State University,Baseball,,,,,
Ball State University,Baseball,Unknown,0-a,0-a,-,
Ball State University,Baseball,,,,,
Ball State University,Baseball,White,67-a,61-d,96-e,
Ball State University,Baseball,,,,,
Ball State University,Baseball,Total,60-a,57-e,96-e,
Ball State University,Football,,2017-18 4,-Class,GSR,
Ball State University,Football,,,,,
Ball State University,Football,Am. Ind./AN,-,-,-,
Ball State University,Football,,,,,
Ball State University,Football,Asian,-,-,-,
Ball State University,Football,,,,,
Ball State University,Football,Black,53-c,46-e,71-e,
Ball State University,Football,,,,,
Ball State University,Football,Hispanic,-,100-a,100-a,
Ball State University,Football,,,,,
Ball State University,Football,Nat. Haw./PI,0-a,0-a,0-a,
Ball State University,Football,,,,,
Ball State University,Football,US N-R,-,-,-,
Ball State University,Football,,,,,
Ball State University,Football,Two or More,100-a,100-a,100-a,
Ball State University,Football,,,,,
Ball State University,Football,Unknown,0-a,0-a,-,
Ball State University,Football,,,,,
Ball State University,Football,White,80-a,78-e,93-e,
Ball State University,Football,,,,,
Ball State University,Football,Total,58-e,58-e,81-e,
Ball State University,Men's Basketball,,2017-18 4,-Class,GSR,
Ball State University,Men's Basketball,,,,,
Ball State University,Men's Basketball,Am. Ind./AN,-,-,-,
Ball State University,Men's Basketball,,,,,
Ball State University,Men's Basketball,Asian,-,-,-,
Ball State University,Men's Basketball,,,,,
Ball State University,Men's Basketball,Black,100-a,60-a,88-b,
Ball State University,Men's Basketball,,,,,
Ball State University,Men's Basketball,Hispanic,-,-,100-a,
Ball State University,Men's Basketball,,,,,
Ball State University,Men's Basketball,Nat. Haw./PI,-,-,-,
Ball State University,Men's Basketball,,,,,
Ball State University,Men's Basketball,US N-R,-,100-a,100-a,
Ball State University,Men's Basketball,,,,,
Ball State University,Men's Basketball,Two or More,-,100-a,100-a,
Ball State University,Men's Basketball,,,,,
Ball State University,Men's Basketball,Unknown,-,-,-,
Ball State University,Men's Basketball,,,,,
Ball State University,Men's Basketball,White,100-a,100-a,100-a,
Ball State University,Men's Basketball,,,,,
Ball State University,Men's Basketball,Total,100-a,80-b,93-c,
Ball State University,Men's Other,,2017-18 4,-Class,GSR,
Ball State University,Men's Other,,,,,
Ball State University,Men's Other,Am. Ind./AN,-,-,-,
Ball State University,Men's Other,,,,,
Ball State University,Men's Other,Asian,-,-,-,
Ball State University,Men's Other,,,,,
Ball State University,Men's Other,Black,100-a,100-a,100-a,
Ball State University,Men's Other,,,,,
Ball State University,Men's Other,Hispanic,-,100-a,100-a,
Ball State University,Men's Other,,,,,
Ball State University,Men's Other,Nat. Haw./PI,-,-,-,
Ball State University,Men's Other,,,,,
Ball State University,Men's Other,US N-R,100-a,80-a,100-a,
Ball State University,Men's Other,,,,,
Ball State University,Men's Other,Two or More,-,-,-,
Ball State University,Men's Other,,,,,
Ball State University,Men's Other,Unknown,100-a,100-a,100-a,
Ball State University,Men's Other,,,,,
Ball State University,Men's Other,White,100-b,88-e,92-e,
Ball State University,Men's Other,,,,,
Ball State University,Men's Other,Total,100-c,88-e,93-e,
Ball State University,Men's CC/Track,,%-N,,,
Ball State University,Men's CC/Track,,,,,
Ball State University,Men's CC/Track,,2017-18 4-C,lassG,,
Ball State University,Men's CC/Track,,,,,
Ball State University,Men's CC/Track,Am. Ind./AN,-,-,,
Ball State University,Men's CC/Track,,,,,
Ball State University,Men's CC/Track,Asian,-,-,,
Ball State University,Men's CC/Track,,,,,
Ball State University,Men's CC/Track,Black,-,-,,
Ball State University,Men's CC/Track,,,,,
Ball State University,Men's CC/Track,Hispanic,-,-,,
Ball State University,Men's CC/Track,,,,,
Ball State University,Men's CC/Track,Nat. Haw./PI,-,-,,
Ball State University,Men's CC/Track,,,,,
Ball State University,Men's CC/Track,US N-R,-,-,,
Ball State University,Men's CC/Track,,,,,
Ball State University,Men's CC/Track,Two or More,-,-,,
Ball State University,Men's CC/Track,,,,,
Ball State University,Men's CC/Track,Unknown,-,-,,
Ball State University,Men's CC/Track,,,,,
Ball State University,Men's CC/Track,White,-,-,,
Ball State University,Men's CC/Track,,,,,
Ball State University,Men's CC/Track,Total,-,-,,
Ball State University,Women's Basketball,Am. Ind./AN,-,-,-,
Ball State University,Women's Basketball,,,,,
Ball State University,Women's Basketball,Asian,-,-,-,
Ball State University,Women's Basketball,,,,,
Ball State University,Women's Basketball,Black,100-a,100-a,100-b,
Ball State University,Women's Basketball,,,,,
Ball State University,Women's Basketball,Hispanic,-,-,-,
Ball State University,Women's Basketball,,,,,
Ball State University,Women's Basketball,Nat. Haw./PI,-,-,-,
Ball State University,Women's Basketball,,,,,
Ball State University,Women's Basketball,US N-R,-,0-a,100-a,
Ball State University,Women's Basketball,,,,,
Ball State University,Women's Basketball,Two or More,100-a,100-a,100-a,
Ball State University,Women's Basketball,,,,,
Ball State University,Women's Basketball,Unknown,-,-,-,
Ball State University,Women's Basketball,,,,,
Ball State University,Women's Basketball,White,0-a,50-a,100-a,
Ball State University,Women's Basketball,,,,,
Ball State University,Women's Basketball,Total,67-a,70-b,100-c,
Ball State University,Women's CC/Track,,%-N,,,
Ball State University,Women's CC/Track,,,,,
Ball State University,Women's CC/Track,,2017-18,4-Class,GSR,
Ball State University,Women's CC/Track,,,,,
Ball State University,Women's CC/Track,Am. Ind./AN,-,-,-,
Ball State University,Women's CC/Track,,,,,
Ball State University,Women's CC/Track,Asian,-,-,-,
Ball State University,Women's CC/Track,,,,,
Ball State University,Women's CC/Track,Black,100-a,90-b,100-b,
Ball State University,Women's CC/Track,,,,,
Ball State University,Women's CC/Track,Hispanic,-,-,-,
Ball State University,Women's CC/Track,,,,,
Ball State University,Women's CC/Track,Nat. Haw./PI,-,-,-,
Ball State University,Women's CC/Track,,,,,
Ball State University,Women's CC/Track,US N-R,-,100-a,100-a,
Ball State University,Women's CC/Track,,,,,
Ball State University,Women's CC/Track,Two or More,100-a,100-a,100-a,
Ball State University,Women's CC/Track,,,,,
Ball State University,Women's CC/Track,Unknown,50-a,50-a,100-a,
Ball State University,Women's CC/Track,,,,,
Ball State University,Women's CC/Track,White,100-a,82-c,100-b,
Ball State University,Women's CC/Track,,,,,
Ball State University,Women's CC/Track,Total,91-c,85-e,100-e,
Ball State University,Women's Other,,2017-18,4-Class,GSR,
Ball State University,Women's Other,,,,,
Ball State University,Women's Other,Am. Ind./AN,-,-,-,
Ball State University,Women's Other,,,,,
Ball State University,Women's Other,Asian,100-a,100-a,100-a,
Ball State University,Women's Other,,,,,
Ball State University,Women's Other,Black,-,100-a,100-b,
Ball State University,Women's Other,,,,,
Ball State University,Women's Other,Hispanic,100-a,100-a,100-a,
Ball State University,Women's Other,,,,,
Ball State University,Women's Other,Nat. Haw./PI,-,-,-,
Ball State University,Women's Other,,,,,
Ball State University,Women's Other,US N-R,50-a,57-c,100-c,
Ball State University,Women's Other,,,,,
Ball State University,Women's Other,Two or More,-,100-a,100-a,
Ball State University,Women's Other,,,,,
Ball State University,Women's Other,Unknown,60-a,67-b,100-a,
Ball State University,Women's Other,,,,,
Ball State University,Women's Other,White,71-d,82-e,96-e,
Ball State University,Women's Other,,,,,
Ball State University,Women's Other,Total,70-e,81-e,97-e,
Baylor University,Baseball,,2017-18 4,-Class,GSR,
Baylor University,Baseball,,,,,
Baylor University,Baseball,Am. Ind./AN,-,-,-,
Baylor University,Baseball,,,,,
Baylor University,Baseball,Asian,-,-,-,
Baylor University,Baseball,,,,,
Baylor University,Baseball,Black,-,-,-,
Baylor University,Baseball,,,,,
Baylor University,Baseball,Hispanic,0-a,0-a,-,
Baylor University,Baseball,,,,,
Baylor University,Baseball,Nat. Haw./PI,-,-,-,
Baylor University,Baseball,,,,,
Baylor University,Baseball,US N-R,-,-,-,
Baylor University,Baseball,,,,,
Baylor University,Baseball,Two or More,0-a,0-a,0-a,
Baylor University,Baseball,,,,,
Baylor University,Baseball,Unknown,-,-,-,
Baylor University,Baseball,,,,,
Baylor University,Baseball,White,40-a,52-e,90-e,
Baylor University,Baseball,,,,,
Baylor University,Baseball,Total,25-b,45-e,86-e,
Baylor University,Football,,2017-18 4,-Class,GSR,
Baylor University,Football,,,,,
Baylor University,Football,Am. Ind./AN,-,100-a,100-a,
Baylor University,Football,,,,,
Baylor University,Football,Asian,-,-,-,
Baylor University,Football,,,,,
Baylor University,Football,Black,61-d,72-e,89-e,
Baylor University,Football,,,,,
Baylor University,Football,Hispanic,-,-,-,
Baylor University,Football,,,,,
Baylor University,Football,Nat. Haw./PI,-,-,-,
Baylor University,Football,,,,,
Baylor University,Football,US N-R,-,-,-,
Baylor University,Football,,,,,
Baylor University,Football,Two or More,100-a,67-a,100-a,
Baylor University,Football,,,,,
Baylor University,Football,Unknown,-,50-a,100-a,
Baylor University,Football,,,,,
Baylor University,Football,White,75-a,79-c,94-d,
Baylor University,Football,,,,,
Baylor University,Football,Total,65-e,73-e,91-e,
Baylor University,Men's Basketball,,2017-18 4,-Class,GSR,
Baylor University,Men's Basketball,,,,,
Baylor University,Men's Basketball,Am. Ind./AN,-,-,-,
Baylor University,Men's Basketball,,,,,
Baylor University,Men's Basketball,Asian,-,-,-,
Baylor University,Men's Basketball,,,,,
Baylor University,Men's Basketball,Black,100-a,50-b,57-b,
Baylor University,Men's Basketball,,,,,
Baylor University,Men's Basketball,Hispanic,-,-,-,
Baylor University,Men's Basketball,,,,,
Baylor University,Men's Basketball,Nat. Haw./PI,-,-,-,
Baylor University,Men's Basketball,,,,,
Baylor University,Men's Basketball,US N-R,-,-,-,
Baylor University,Men's Basketball,,,,,
